timestamp_id,asset_id,TP2,TP3,H1,DV_pressure,Reservoirs,Oil_temperature,Motor_current,COMP,DV_eletric,Towers,MPG,LPS,Pressure_switch,Oil_level,Caudal_impulses
2020-02-01 00:00:00,mp_1,0.5020109890109894,8.881565934065934,8.364978021978022,-0.02295054945054904,8.881994505494506,51.893750000000004,0.8973695054945056,0.9423076923076923,0.057692307692307696,0.9725274725274725,0.9423076923076923,0.0,1.0,1.0,1.0
2020-02-01 01:00:00,mp_1,0.24029230769230805,8.986528571428572,8.723336263736265,-0.023028571428571114,8.987012087912088,51.91494505494506,1.0171744505494507,0.9725274725274725,0.027472527472527472,0.9835164835164835,0.9725274725274725,0.0,1.0,1.0,1.0
2020-02-01 02:00:00,mp_1,0.4842142857142861,9.012115384615385,8.49962087912088,-0.023425824175824377,9.01226098901099,51.715109890109886,1.2779326923076924,0.945054945054945,0.054945054945054944,0.9697802197802198,0.945054945054945,0.0,0.9972527472527473,1.0,1.0
2020-02-01 03:00:00,mp_1,0.490954395604396,8.980656593406593,8.443847252747252,-0.023558791208791688,8.981154945054945,51.39660714285715,1.2832005494505494,0.9423076923076923,0.057692307692307696,0.9752747252747253,0.9423076923076923,0.0,1.0,1.0,1.0
2020-02-01 04:00:00,mp_1,0.5068115068493156,8.997148493150686,8.46006904109589,-0.02379726027397317,8.997811506849315,52.17334931506849,1.2623630136986304,0.9424657534246575,0.057534246575342465,0.9726027397260274,0.9424657534246575,0.0,1.0,1.0,1.0
2020-02-01 05:00:00,mp_1,0.5405219780219788,9.027203296703297,8.465906593406594,-0.023736263736264276,9.02849010989011,52.91454670329671,1.2763667582417584,0.9395604395604396,0.06043956043956044,0.967032967032967,0.9395604395604396,0.0,1.0,1.0,1.0
2020-02-01 06:00:00,mp_1,0.7676450549450555,8.992563736263737,8.207657142857142,-0.022686813186812926,8.993756043956044,53.815906593406595,1.8499065934065937,0.9148351648351648,0.08516483516483517,0.9505494505494505,0.9148351648351648,0.0,1.0,1.0,1.0
2020-02-01 07:00:00,mp_1,0.5068263736263745,8.953936263736264,8.41689010989011,-0.022175824175822943,8.956426373626373,53.993942307692315,1.195666208791209,0.9423076923076923,0.057692307692307696,0.9752747252747253,0.9423076923076923,0.0,1.0,1.0,1.0
2020-02-01 08:00:00,mp_1,0.5257692307692313,8.987031868131867,8.423993406593407,-0.02102197802197697,8.989806593406593,55.49821428571428,1.3052046703296705,0.9395604395604396,0.06043956043956044,0.9725274725274725,0.9395604395604396,0.0,1.0,1.0,1.0
2020-02-01 09:00:00,mp_1,0.5300602739726031,9.07897205479452,8.522824109589042,-0.01927178082191768,9.082391232876713,56.879082191780824,1.2374520547945207,0.9397260273972603,0.06027397260273973,0.9698630136986301,0.9397260273972603,0.0,1.0,1.0,1.0
